Country Name,Country Code,Series Name,Series Code,1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,3521418059.92345,2813571753.87253,3825701438.99963,4520946818.54581,5224896718.67782,6203256538.70967,6971758282.29351,9747886187.39393,10109297047.5432,12416152732.0567,15856668555.8336,17805098206.3141,19907329777.5872,20146416757.5987,20497128555.6972,19134221644.7325,18116572395.0772,18753456497.8159,18053222687.4126,18799444490.1128,19955929052.1496,14259995441.0759,14497243872.1337,17152234636.8715,..,..
Afghanistan,AFG,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,0.00472256824217368,0.00456139517022146,0.0878912528559713,0.105809030021958,1.22414808372471,2.10712364546412,1.899999976,1.84,3.55,4,5,5.454500198,5.900000095,7,8.260000229,11,13.5,16.79999924,17.60000038,17.04850006,16.51429939,15.86629963,15.92840004,16.09499931,..
Afghanistan,AFG,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.86,..,..,15.46,..,..,14.406,9.797,..,..,..,..
Afghanistan,AFG,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.38,..,..,12.283,..,..,12.036,6.034,..,..,..,..
Afghanistan,AFG,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.621,..,..,16.155,..,..,12.157,9.459,..,..,..,..
Afghanistan,AFG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.494,..,..,..,1.692,..,7.915,..,..,11.184,..,..,11.71,5.679,..,..,..,..
Afghanistan,AFG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.6004672404128,17.7152595327158,17.8343849378999,17.9596489092802,18.0928569001719,18.2358143638901,18.3903267537499,18.5581995230666,18.7412381251552,18.9412480133309,19.1600346409089,19.3993593959593,19.7059095753667,20.1104530189181,20.5906579215423,21.1241481349633,21.6885475109053,22.2614799010924,22.8205691572485,23.3434391310979,23.8077136743646,24.1910166387726,24.4649118421568,24.6588345720126,24.8352821238871,24.9991645191406,25.1437258839803,25.2622103446137,25.3478620272481,25.3939250580909,25.4730529631167,25.7007352636188,..
Afghanistan,AFG,Urban population growth (annual %),SP.URB.GROW,12.4471435617289,9.03881546742493,5.56388980104053,4.7053125882595,4.54347197325141,4.5517174135051,4.57186677533955,2.12085038492534,1.74346718707473,6.31359641742295,7.2936567313355,4.81718391804813,5.08707018829666,6.12480680891873,4.25238138079512,4.74447801790221,6.2831311002891,5.5420431342597,6.17194562448142,6.31323146961438,5.3875947897599,5.22969224047253,4.24580956643691,3.32526007388198,3.5213421801472,3.5685183296085,3.56098277767391,3.62373772331126,2.69456903003537,1.61726804518474,2.44670630575554,3.72642057446598,..
Afghanistan,AFG,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,1185315468.46295,1880950864.41311,2905092798.61916,3234486232.04392,2293666029.99318,2600356999.20614,3283941510.49964,3584570164.85195,4059064033.13379,4515003116.68036,5801712040.48463,7406645793.44038,8256658249.8128,9150528132.17633,11116937869.8568,13258506375.4518,12335540656.1006,12086545641.299,12973755874.5365,12246499747.9714,12796985886.1478,13296322588.1684,11470171826.9575,11988668784.6628,13258268435.6048,15379508329.7568,15585111614.0376,15241458744.5927,18031989573.0294,19017247013.8821,23491242727.4082,27046429296.6673,..
Albania,ALB,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,0.0112,0.0322,0.0486,0.065,0.0814,0.114097346552109,0.325798377067964,0.39008127343332,0.971900415195857,2.42038779776014,6.04389086404814,9.609999657,15.03610039,23.86,41.2,45,47,49.40000153,51.79999924,54.29999924,56.90000153,59.59999847,62.40000153,65.40000153,68.5503911218006,72.23767711,79.32371752,82.61367544,83.13559161,85.86389923,..
Albania,ALB,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,..,..,2.32,..,..,4.206,..,15.613,12.678,16.203,14.145,15.603,15.773,14.9,17.843,19.276,17.054,13.694,14.014,12.296,12.54,10.379,10.228,8.947,6.624,..
Albania,ALB,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..,..,..,..,3.937,..,..,9.311,..,14.214,11.371,11.55,12.739,12.307,11.781,14.055,15.072,13.5,12.916,12.24,9.907,8.687,9.345,10.109,9.437,9.694,7.577,..
Albania,ALB,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..,..,..,..,..,7.482,..,..,7.88,..,18.233,15.606,15.602,15.76,14.602,14.834,18.797,21.779,20.502,17.652,15.294,14.232,14.259,13.559,13.279,12.355,12.823,10.597,..
Albania,ALB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,22.3,18.4,12.9,12.3,14.9,17.7,18.4,16.8,16.4,4.615,15,14.43,6.566,13.8,15.966,13.06,13.674,14.086,13.481,13.376,15.866,18.055,17.193,15.418,13.616,12.304,11.466,11.639,11.474,10.785,10.669,8.431,..
Albania,ALB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,37.201625125729,37.728534048792,38.2956838868638,38.8996042444751,39.5368247261567,40.2038749364394,40.8972844798541,41.6135829609314,42.354513990929,43.1520419609419,44.0295089223208,44.9784925669394,45.9937666920583,47.0701050949378,48.2022815728384,49.3850699230207,50.6132439427449,51.8815774292716,53.2917382892465,53.8637553661449,54.2979678058548,54.7325813178673,55.1579291374894,55.5738734464276,55.980276426546,56.377000259892,56.7639071287255,57.1408592155544,57.5077187031778,57.8643477747383,58.2106086137857,58.5463634043555,..
Albania,ALB,Urban population growth (annual %),SP.URB.GROW,0.69715874344182,0.792534633518258,0.874399838398298,0.943126328621481,0.999410033915252,1.04375737784511,1.07671620101168,1.09893665605738,0.82632164926655,1.56561907044502,1.63889251927365,1.7145393700869,1.72029839491102,1.68233023825186,1.62111224543769,1.65682804141033,1.78260194375695,1.97859268141243,2.41275942237856,-0.475477035550876,-0.740231219590145,-0.745949138851179,-0.768944889658625,-0.79189609231711,-0.814539434305938,-0.836872014010015,-0.859232828535257,-0.881282752690579,-0.903155690630907,-0.924920325935713,-0.946505538844141,-0.967979811056382,..
Albania,ALB,Gini index,SI.POV.GINI,..,..,..,27,..,..,..,..,..,31.7,..,..,30.6,..,..,30,..,..,..,29,..,34.6,32.8,33.7,33.1,30.1,30.1,29.4,..,..,..,..,..
Albania,ALB,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,29.4509913700363,37.0772780150153,52.2939099492755,54.4034191327832,..,..,..,..,..,..,..,..,..,..,..,..,69.1921886031503,64.0504160397904,70.4662619818776,72.9442880579616,79.2842872907886,79.8771647108445,74.5233409273812,63.6337689521087,74.8082518103115,83.4542023899143,81.9202285507536,58.5241429999966,53.0292543715132,49.9643490499689,..
Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,49945584452.6506,42543176828.9237,41764291671.7711,46941554225.3581,48177612042.1507,48187781984.4881,48640671734.9711,54790398570.3282,59413400923.6364,61516103406.1688,73482264190.9245,91913680985.1708,107046618669.707,123084258693.01,142482739809.849,180383848331.135,150317292079.359,177785053939.531,218331946925.304,227143746075.934,229701430292.157,238942664192.59,187493855609.345,180763839522.151,189880896903.073,194554483655.528,193459662090.677,164873415325.201,186231205262.082,225581644702.568,247923887214.655,269322281664.773,..
Algeria,DZA,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,0.000361,0.00177,0.00174,0.0103,0.0202,0.2,0.491705679141589,0.646114016703792,1.59164126035832,2.19535973086144,4.63447508776537,5.843900204,7.37598495634886,9.45119062555304,10.18,11.23,12.5,14.89999962,18.20000076,22.5,29.5,38.20000076,42.94549942,47.69110107,49.0384680793271,55.79069901,63.47269821,72.21240234,74.78150177,76.19760132,77.4178009,..
Algeria,DZA,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.681,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.997,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.004,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,23.2,24.4,31.843,..,25.431,..,..,29.774,27.303,25.9,23.718,17.651,15.271,12.274,13.79,11.333,10.164,9.962,9.961,10.969,9.829,10.602,11.206,10.202,11.707,..,..,..,..,..,..,..,..
Algeria,DZA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,54.4778516978094,55.2466217950637,56.0131170977738,56.7789140999889,57.5455892957581,58.3146995318038,59.0844647469391,59.8521239445692,60.6177172788536,61.3812658601162,62.1427907986812,62.9023132048725,63.6598541890144,64.4154348614309,65.1690763324461,65.901485871159,66.5097384559521,67.1235057867459,67.7344007507578,68.3421258553675,68.9463836079277,69.5468765157615,70.1433070861612,70.7353778263851,71.3227912436551,71.905249845153,72.4824561380175,73.0541126293395,73.6199218261573,74.1795862354514,74.732808364138,75.2792907190618,..
Algeria,DZA,Urban population growth (annual %),SP.URB.GROW,3.83448247281367,3.61379977275574,3.44656225050629,3.3156168109275,3.20526641575509,2.92020532509916,2.69991401697773,2.690555724532,2.64432292195359,2.58213808067625,2.56263039448902,2.6112559050635,2.66042812445488,2.72118821083371,2.83225069291589,2.93644506601372,2.8346221345593,2.86565199964367,2.86288407843621,2.88602241172015,2.89981288675777,2.90504768262655,2.9101879451251,2.89623687610993,2.85900986820642,2.75114136393457,2.63993767594076,2.49750261880048,2.39088665245616,2.34491522475834,2.24199538087228,2.12697498648782,..
Algeria,DZA,Gini index,SI.POV.GINI,..,..,35.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,512000000,524000000,509000000,500000000,493000000,518000000,560000000,675000000,573000000,570000000,640000000,638000000,643000000,673000000,671000000,612000000,639000000,647000000,721000000,750000000,871000000,..,..,..
American Samoa,ASM,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,5.05,..,..,..,..,9.979,..,..,..,..,9.202,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.5535241084936,82.3063685835789,83.9957798929559,85.5389811700152,86.8531955481476,87.855646160744,88.4635561411951,88.6075809307222,88.553433064242,88.4330093344384,88.2572251046343,88.0361455323111,87.7798357749499,87.4983609900321,87.2017863350389,86.9001769674517,86.6035980447517,86.3190673549669,86.0284991724475,85.7161174344451,85.3846465194761,85.0351448001542,84.668670649093,84.2862824389061,83.8890385422071,83.4779973316097,83.0542171797274,82.6240780620716,82.2127091544092,81.794797704649,81.3721542708222,80.9446986961818,..
American Samoa,ASM,Urban population growth (annual %),SP.URB.GROW,4.43550195483488,4.30637565913775,4.08760432693954,3.78473632780485,3.39709358908003,2.91999165520381,2.32797964988941,1.23632200775277,0.285431313707099,-0.118830719837539,-0.359330563421029,-0.520434669850488,-0.645823460529093,-0.75133654461307,-0.801974621338142,-0.855855070740714,-0.881956774783532,-0.870923728474964,-0.942081005710455,-1.10507773081383,-1.27777301685301,-1.41521067330287,-1.53821907884826,-1.65758361319708,-1.74096711951499,-1.81416158586626,-1.89083758710419,-1.41520909097095,-1.5836769501851,-2.31981406536308,-2.22998628222118,-2.13015908284378,..
American Samoa,ASM,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,1007090269.86956,1017544068.8408,1178745282.8678,1224024139.21295,1180645571.8643,1211953994.05714,1240295198.78331,1432606296.26722,1548265926.7572,1764279817.95815,2366941614.03001,2900244053.52758,3161084846.97686,3459336818.03742,3957627536.75624,4102317468.30156,3688974807.45037,3449925693.58181,3629133062.55168,3188653258.61001,3193513470.43941,3271686452.47686,2789882569.1005,2896611878.6258,3000160414.63795,3218418631.67579,3155150255.91195,2891002460.29153,3324648075.56293,3380611694.73392,3785065524.84754,4039842405.48117,..
Andorra,AND,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,1.53,3.05,6.89,7.64,10.53883560922,..,11.2604687170103,13.546412876439,26.8379543894637,37.6057662174867,48.9368469989479,70.87,70.04,78.53,81,81,82.69999695,84.40000153,86.09999847,87.90000153,89.69999695,91.5674670273926,93.5,90.71869659,93.20570374,93.89749908,94.05169678,94.21499634,94.39759827,..
Andorra,AND,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Urban population (% of total population),SP.URB.TOTL.IN.ZS,93.7590394297725,93.5443620126415,93.3528558674658,93.1706078927605,92.9837049870406,92.7782340488214,92.5402819766179,92.2559356689453,91.8949711110146,91.4605308311615,90.9887515425879,90.5157699584961,89.9563631945418,89.3789218918348,89.0500030517578,88.9407363930477,88.84433315185,88.7604726056609,88.6888340319763,88.6290967082924,88.5809399121053,88.544042920911,88.5180850122057,88.5027454634853,88.4977035522461,88.5080998493791,88.5391793666245,88.5907780427517,88.6627318165299,88.7548766267286,88.8201609217082,88.8850044816278,..
Andorra,AND,Urban population growth (annual %),SP.URB.GROW,4.70764470690771,1.86705934484215,-1.2938859165417,-0.0838377620829518,0.911723382594904,0.827682261885077,0.243685700330425,-0.345947003342152,-0.137062103975066,0.514250115504874,3.86502065570581,6.21195849625123,3.46073492748083,2.11263957414195,2.47022133825741,1.83463955941156,0.36158140354984,-3.96179475482668,-3.76946916853388,-1.29559303383221,-2.2108468869055,-1.99858052540775,-2.1722987391862,-0.0078266246156032,2.16327603505452,1.88923928968242,1.76563257133718,1.23734708455524,1.34463600060865,1.8000514552126,1.50678365293572,1.40343962866922,..
Andorra,AND,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.5661427058603,38.83800907991,52.4833906656816,58.756056270967,48.115804536322,42.5637250641322,40.0274935542564,..
Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,5768720421.61367,4438321017.39068,5538749259.94714,7526421519.16979,7648380195.59902,6506221615.78722,6152923310.44546,9129594970.15301,8936079117.73136,17311512432.451,20342128111.9753,26997977896.5924,41396636383.3725,58653659979.711,73037821926.6813,98790432989.4067,81705175408.3893,95546919754.7633,125551634704.473,143572907527.976,148845200696.792,153449860496.402,102543067840.732,59878249719.3279,84376935689.3366,89512794227.495,80734428592.5368,58852456453.8769,79559543805.2963,131212208930.344,107167747140.127,100998916781.079,..
Angola,AGO,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,0.000776,0.00567,0.0185,0.072,0.105045562462262,0.136013867429868,0.270376745595134,0.370682065225727,0.464814617985909,1.143399954,1.5,1.700000048,1.899999976,2.299999952,2.799999952,4.699999809,7.699999809,13,21.3623407584103,22,23.20000076,26,29,32.12939835,33.32089996,34.55649948,35.83800125,37.88589859,40.70479965,..
Angola,AGO,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,15.889,..,..,..,..,6.12,..,12.64,..,..,5.751,..,..,..,..,18.591,20.636,21.042,43.972,38.176,28.808,..
Angola,AGO,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..,..,..,..,..,..,31.376,..,..,..,..,6.696,..,14.498,..,..,14.927,..,..,..,..,14.944,13.398,12.504,17.162,27.992,20.532,..
Angola,AGO,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..,..,..,..,..,..,..,17.843,..,..,..,..,9.145,..,15.805,..,..,13.846,..,..,..,..,30.302,31.431,30.418,48.972,49.771,31.932,..
Angola,AGO,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,23.643,..,..,..,..,3.782,9.431,16.774,..,..,9.579,..,..,..,..,16.431,16.033,15.806,14.094,12.885,13.937,..
Angola,AGO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,41.7840948723822,43,44.2110025396864,45.4556005898678,46.7206500231881,47.993006712291,49.2595265298203,50.5070653484197,51.7224790407329,52.8926234794038,54.0043545370761,55.0445280863936,56,56.8939032662772,57.7564632930133,58.5851745819614,59.3775316348744,60.1310289535053,60.8431610396073,61.5114223949332,62.1333075212361,62.723115793241,63.51567832685,64.2992302517989,65.0850525086068,65.8732136723372,66.6637823180533,67.4568270208187,68.2524163556969,69.0506188977513,69.8515032220457,70.6551379036435,..
Angola,AGO,Urban population growth (annual %),SP.URB.GROW,6.26616964445001,6.11013783850842,6.11733388317237,6.15784937537524,6.14053096146796,6.03369828745709,5.90003323356447,5.81332913270952,5.73163358353889,5.64462250840875,5.57341954263671,5.50223295731547,5.36719121043528,5.26853898942941,5.24729216790819,5.20293269221403,5.14498291018555,5.11210771678984,5.06528893008459,4.97592832005976,4.85591199730458,4.67751677790276,4.86073952875732,4.80252986936282,4.75534049674966,4.6569307143155,4.58087613993067,4.45055498779966,4.35382721450146,4.30572726239665,4.23383280232427,4.18812173875964,..
Angola,AGO,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,51.9,..,..,..,..,..,..,..,42.7,..,..,..,..,..,..,..,..,..,51.3,..,..,..,..,..,..,..
Angola,AGO,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,565662962.962963,625081481.481481,616051851.851852,679140740.740741,734422222.222222,789788888.888889,835544444.444444,901003703.703704,877774074.074074,898092592.592592,948100000,1026329629.62963,1143896296.2963,1303674074.07407,1487381481.48148,1557640740.74074,1386518518.51852,1298348148.14815,1287359259.25926,1364729629.62963,1325496296.2963,1378707407.40741,1437485185.18519,1489603703.7037,1534855555.55556,1661529629.62963,1726448148.14815,1411637037.03704,1602125925.92593,1866566666.66667,2005785185.18518,2207622874.07407,..
Antigua and Barbuda,ATG,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,2.2,2.86,3.48,4.07,5.3,6.48222573702907,8.89928551450583,12.5,17.2286487816884,24.2665437161785,27,30,34,38,42,47,52,58,63.40000153,67.77999878,70,70.27159882,70.54419708,70.81790161,71.09259796,71.36840057,71.64530182,71.9233017,72.12409973,72.73040009,..
Antigua and Barbuda,ATG,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.359,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.52,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.278,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,8.42,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.78,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.2418190034,34.9622518377762,34.6045871837806,34.1856194875816,33.7221431953478,33.2309527532477,32.7288426074498,32.2326072041227,31.7554348168059,31.2280374899146,30.6003743426951,29.905566716031,29.1737995723752,28.43525787418,27.7201265838981,27.0585906639822,26.4808350768849,26.0170447850587,25.694689859722,25.4555618588267,25.2475667667937,25.0899726107741,25,24.9239807471655,24.8500263836871,24.7781432093764,24.708337524045,24.6406156275043,24.574983819566,24.5114484000414,24.4500156687422,24.3906919254799,..
Antigua and Barbuda,ATG,Urban population growth (annual %),SP.URB.GROW,1.29764503213641,1.1014653997517,0.96664367564705,0.843993700500219,0.686798629112254,0.424788244953569,0.195130114018247,0.149204271711606,0.0414061535459097,-0.414835075942676,-0.931327076616692,-1.23275931066152,-1.34712409898798,-1.32624489770272,-1.19383440369404,-0.944930838165184,-0.648409203016915,-0.413595266798976,-0.0675964965690748,0.135147331138841,0.0944945735937835,0.166273490728923,0.363041879589354,0.321601134788121,0.253869415938506,0.21772464222807,0.199534485889597,0.247754849556015,0.282398810981951,0.268421097997195,0.263319734348457,0.245141078812535,..
Antigua and Barbuda,ATG,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,236741715015.015,257440000000,258031750000,272149750000,292859000000,298948250000,283523000000,284203750000,268696750000,97724004251.8602,127586973492.177,164657930452.787,198737095012.282,232557260817.308,287530508430.568,361558037110.419,332976484577.619,423627422092.49,530158122010.442,545982375701.128,552025140252.246,526319673731.638,594749285413.212,557532320662.955,643628393281.364,524819892360.176,447754683615.225,385740508436.965,486564085480.036,633993756301.08,649461687959.174,638365455340.04,..
Argentina,ARG,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.0295,0.0437,0.0863,0.142,0.28,0.831,3.28,7.0386830862178,9.78080728532407,10.8821243775325,11.9136965509954,16.0366841054923,17.7205833696065,20.9272021035896,25.9466329403819,28.1126234799907,34,45,51,55.79999924,59.90000153,64.69999695,68.0430641088122,70.9689808206024,74.2949068657957,77.7,79.9469520347551,85.51438646,87.15070683,88.37535691,89.22897166,89.66715228,..
Argentina,ARG,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,5.732,5.02,3.767,..,3.826,4.055,3.045,2.915,2.991,3.243,3.249,..,..,3.268,3.64,3.874,4.718,3.426,2.898,2.494,0.708,..
Argentina,ARG,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..,..,..,..,..,..,14.753,13.131,11.366,..,9.374,10.267,8.966,8.347,8.201,8.17,8.56,..,..,10.511,11.082,12.303,14.823,10.395,7.777,7.187,2.124,..
Argentina,ARG,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..,..,..,..,..,..,..,15.534,12.825,11.854,..,8.345,9.278,9.043,8.285,8.534,8.253,8.316,..,..,9.129,10.691,11.232,12.566,10.645,8.295,7.421,2.019,..
Argentina,ARG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,10.1,11.759,18.8,17.112,14.82,12.649,14.051,15,17.322,19.59,15.4,13.522,11.506,10.078,8.469,7.837,8.645,7.714,7.18,7.217,7.1,7.268,..,..,8.347,9.22,9.843,11.461,8.736,6.805,6.139,1.694,..
